"","Row","Winding_numbers","CohortID","AnimalID","Time","Stage","Test","Treatment.x","Code","Apparatus","Date","Duration","Distance","Mean.speed","NE...time","NE...distance","NE...average.speed","NW...time","NW...distance","NW...average.speed","SE...time","SE...distance","SE...average.speed","SW...time","SW...distance","SW...average.speed","Island...distance.to.first.entry","Island...latency.to.first.entry","Thigmitaxis...time","Thigmitaxis...distance","Thigmitaxis...average.speed","Diet.x","Genotype","Sex","QA","PumpGroup","NameGroup","Source","CIVM_ID","Treatment.y","OldBadeaID","Geno","Sex_other","IDStripped","TestDate","Age_Substracted","DOB","Weight","Perfusion","Age_Months","Age_Imaging","Age_Years","Age_Label","Specimens.ID","DWI","GRE","T1","T2","Notes","AgeExVivoMRI","Diet.y","Age_Handling","Unnamed..28","age","Age_inMonths"
"6128","210906_13_Day4_T1_positions.csv",5.93682025564208,210906,"210906_13",1,"Day4",301,"E44","A","MWM_150","9/16/2021",16.1,2.089,0.129,1.2,0.183,0.153,0,0,NA,4.9,0.868,0.176,10,1.038,0.104,2.021,12.1,0,0,NA,"HFD",NA,NA,"","XII","20","In House","210906-13","HFD","210906_13","APOE44","female",210906,"9/6/21",11,"9/7/20","33","11/16/17",14.5,15,"1.25","","210906-13:1","","","","","","14.5","HFD",12.1,"",60,"12 months"
"6129","210906_13_Day4_T2_positions.csv",2.33099864330244,210906,"210906_13",2,"Day4",325,"E44","A","MWM_150","9/16/2021",6.1,0.453,0.074,0,0,NA,1.2,0.176,0.147,0,0,NA,4.9,0.276,0.056,0.381,2.1,0,0,NA,"HFD",NA,NA,"","XII","20","In House","210906-13","HFD","210906_13","APOE44","female",210906,"9/6/21",11,"9/7/20","33","11/16/17",14.5,15,"1.25","","210906-13:1","","","","","","14.5","HFD",12.1,"",60,"12 months"
"6130","210906_13_Day4_T3_positions.csv",4.90109588892442,210906,"210906_13",3,"Day4",349,"E44","A","MWM_150","9/16/2021",14.1,1.829,0.129,1.7,0.253,0.151,0,0,NA,2.4,0.542,0.226,10.1,1.034,0.103,1.763,10.1,0,0,NA,"HFD",NA,NA,"","XII","20","In House","210906-13","HFD","210906_13","APOE44","female",210906,"9/6/21",11,"9/7/20","33","11/16/17",14.5,15,"1.25","","210906-13:1","","","","","","14.5","HFD",12.1,"",60,"12 months"
"6131","210906_13_Day4_T4_positions.csv",5.5562899814043,210906,"210906_13",4,"Day4",373,"E44","A","MWM_150","9/16/2021",13.5,1.545,0.114,0,0,NA,0.4,0.043,0.116,0.7,0.133,0.19,12.5,1.37,0.11,1.469,9.4,0,0,NA,"HFD",NA,NA,"","XII","20","In House","210906-13","HFD","210906_13","APOE44","female",210906,"9/6/21",11,"9/7/20","33","11/16/17",14.5,15,"1.25","","210906-13:1","","","","","","14.5","HFD",12.1,"",60,"12 months"
"6132","210906_13_Day5_T1_positions.csv",4.51562193938194,210906,"210906_13",1,"Day5",397,"E44","A","MWM_150","9/17/2021",10.8,0.762,0.071,0,0,NA,0,0,NA,6.7,0.713,0.106,4,0.049,0.012,0.713,6.7,6.7,0.713,0.106,"HFD",NA,NA,"","XII","20","In House","210906-13","HFD","210906_13","APOE44","female",210906,"9/6/21",11,"9/7/20","33","11/16/17",14.5,15,"1.25","","210906-13:1","","","","","","14.5","HFD",12.1,"",60,"12 months"
"6133","210906_13_Day5_T2_positions.csv",4.20405592861552,210906,"210906_13",2,"Day5",421,"E44","A","MWM_150","9/17/2021",6.3,0.549,0.088,0,0,NA,0,0,NA,1.3,0.213,0.159,4.9,0.336,0.068,0.441,2.2,0,0,NA,"HFD",NA,NA,"","XII","20","In House","210906-13","HFD","210906_13","APOE44","female",210906,"9/6/21",11,"9/7/20","33","11/16/17",14.5,15,"1.25","","210906-13:1","","","","","","14.5","HFD",12.1,"",60,"12 months"
"6134","210906_13_Day5_T3_positions.csv",6.40896106188765,210906,"210906_13",3,"Day5",445,"E44","A","MWM_150","9/17/2021",15.2,1.735,0.114,0,0,NA,0.9,0.106,0.122,0.3,0,0,14.1,1.629,0.116,1.655,11.2,0.6,0.074,0.13,"HFD",NA,NA,"","XII","20","In House","210906-13","HFD","210906_13","APOE44","female",210906,"9/6/21",11,"9/7/20","33","11/16/17",14.5,15,"1.25","","210906-13:1","","","","","","14.5","HFD",12.1,"",60,"12 months"
"6135","210906_13_Day5_T4_positions.csv",2.7436786978341,210906,"210906_13",4,"Day5",469,"E44","A","MWM_150","9/17/2021",6,0.42,0.07,0,0,NA,0,0,NA,0.8,0.074,0.09,5.2,0.345,0.066,0.346,2,0,0,NA,"HFD",NA,NA,"","XII","20","In House","210906-13","HFD","210906_13","APOE44","female",210906,"9/6/21",11,"9/7/20","33","11/16/17",14.5,15,"1.25","","210906-13:1","","","","","","14.5","HFD",12.1,"",60,"12 months"
"6136","210906_13_Probe_D5_T1_positions.csv",18.2615279274967,210906,"210906_13",1,"e_D5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6137","210906_13_Probe_D8_T1_positions.csv",16.0743737133419,210906,"210906_13",1,"e_D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6138","210906_14_Day1_T1_positions.csv",3.08676694887371,210906,"210906_14",1,"Day1",14,"E44","A","MWM_150","9/13/2021",7.2,0.426,0.059,0,0,NA,1.2,0.135,0.114,0,0,NA,6,0.291,0.049,0.426,3.2,0,0,NA,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6139","210906_14_Day1_T2_positions.csv",21.8108693347647,210906,"210906_14",2,"Day1",38,"E44","A","MWM_150","9/13/2021",60,8.902,0.148,17,2.444,0.143,25.6,3.74,0.146,1.6,0.458,0.281,15.8,2.26,0.143,NA,NA,28.1,3.812,0.136,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6140","210906_14_Day1_T3_positions.csv",11.8775315250011,210906,"210906_14",3,"Day1",62,"E44","A","MWM_150","9/13/2021",23.8,2.517,0.106,0,0,NA,4.1,0.553,0.136,0.9,0.079,0.092,18.9,1.884,0.1,2.484,19.8,3.7,0.327,0.088,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6141","210906_14_Day1_T4_positions.csv",20.6483587687852,210906,"210906_14",4,"Day1",86,"E44","A","MWM_150","9/13/2021",60,11.516,0.192,10.7,1.816,0.17,28.7,5.229,0.182,14.1,3.018,0.214,6.5,1.453,0.224,NA,NA,30.5,5.342,0.175,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6142","210906_14_Day2_T1_positions.csv",24.565201177681,210906,"210906_14",1,"Day2",110,"E44","A","MWM_150","9/14/2021",60,9.838,0.164,4.4,0.69,0.156,21.3,2.774,0.13,14.1,2.568,0.182,20.2,3.806,0.189,NA,NA,23.9,3.897,0.163,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6143","210906_14_Day2_T2_positions.csv",11.9921744448548,210906,"210906_14",2,"Day2",134,"E44","A","MWM_150","9/14/2021",24.3,3.025,0.124,0,0,NA,3.6,0.406,0.113,4.8,0.637,0.133,15.9,1.982,0.124,2.99,20.3,1.9,0.239,0.126,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6144","210906_14_Day2_T3_positions.csv",9.10127907912204,210906,"210906_14",3,"Day2",158,"E44","A","MWM_150","9/14/2021",19.4,2.503,0.129,6.5,0.952,0.147,1.2,0.232,0.199,3.9,0.507,0.129,7.8,0.811,0.104,2.468,15.3,0,0,NA,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6145","210906_14_Day2_T4_positions.csv",2.92860702105452,210906,"210906_14",4,"Day2",182,"E44","A","MWM_150","9/14/2021",7.3,0.616,0.085,0,0,NA,1.9,0.292,0.151,0,0,NA,5.3,0.324,0.061,0.514,3.2,0,0,NA,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6146","210906_14_Day3_T1_positions.csv",10.7596065320045,210906,"210906_14",1,"Day3",206,"E44","A","MWM_150","9/15/2021",38.5,6.95,0.181,8.5,1.567,0.184,7.7,1.499,0.196,11.3,2.37,0.21,11,1.514,0.138,6.911,34.4,7.4,1.225,0.166,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6147","210906_14_Day3_T2_positions.csv",10.9863719302913,210906,"210906_14",2,"Day3",230,"E44","A","MWM_150","9/15/2021",19.8,2.618,0.132,8.7,1.337,0.154,2.2,0.379,0.172,1.1,0.217,0.197,7.8,0.685,0.087,2.585,15.8,3.4,0.456,0.134,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6148","210906_14_Day3_T3_positions.csv",6.67543414135829,210906,"210906_14",3,"Day3",254,"E44","A","MWM_150","9/15/2021",20.7,2.919,0.141,4.9,0.775,0.157,0,0,NA,6.5,1.205,0.185,9.3,0.939,0.101,2.881,16.7,3.1,0.418,0.135,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6149","210906_14_Day3_T4_positions.csv",5.57191958786344,210906,"210906_14",4,"Day3",278,"E44","A","MWM_150","9/15/2021",11.5,1.389,0.121,1.3,0.229,0.176,0,0,NA,3,0.624,0.21,7.3,0.537,0.074,1.324,7.5,0,0,NA,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6150","210906_14_Day4_T1_positions.csv",5.04419430319113,210906,"210906_14",1,"Day4",302,"E44","A","MWM_150","9/16/2021",14.6,1.633,0.112,2.8,0.363,0.128,0,0,NA,6.5,1.009,0.154,5.2,0.26,0.05,1.567,10.6,0,0,NA,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6151","210906_14_Day4_T2_positions.csv",6.42942254877793,210906,"210906_14",2,"Day4",326,"E44","A","MWM_150","9/16/2021",15.3,1.993,0.13,6,1.039,0.174,3.1,0.542,0.173,0,0,NA,6.2,0.411,0.067,1.89,11.2,0.5,0.074,0.158,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6152","210906_14_Day4_T3_positions.csv",5.13987072966941,210906,"210906_14",3,"Day4",350,"E44","A","MWM_150","9/16/2021",13.1,1.422,0.108,4.7,0.668,0.143,0,0,NA,2.8,0.488,0.172,5.6,0.266,0.047,1.351,9.1,2.2,0.32,0.148,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6153","210906_14_Day4_T4_positions.csv",4.27736582978492,210906,"210906_14",4,"Day4",374,"E44","A","MWM_150","9/16/2021",8.6,0.995,0.115,0,0,NA,0,0,NA,3.4,0.687,0.202,5.2,0.308,0.059,0.895,4.6,0,0,NA,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6154","210906_14_Day5_T1_positions.csv",2.35384592660374,210906,"210906_14",1,"Day5",398,"E44","A","MWM_150","9/17/2021",8,0.848,0.106,0,0,NA,0,0,NA,3,0.583,0.195,5,0.264,0.053,0.774,4,0,0,NA,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6155","210906_14_Day5_T2_positions.csv",3.70136701946665,210906,"210906_14",2,"Day5",422,"E44","A","MWM_150","9/17/2021",7.7,0.74,0.096,0,0,NA,0,0,NA,2.1,0.45,0.214,5.6,0.29,0.051,0.634,3.7,0,0,NA,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6156","210906_14_Day5_T3_positions.csv",2.20403338227451,210906,"210906_14",3,"Day5",446,"E44","A","MWM_150","9/17/2021",8.1,0.716,0.088,0,0,NA,1.4,0.231,0.165,0,0,NA,6.7,0.485,0.072,0.644,4.1,0,0,NA,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6157","210906_14_Day5_T4_positions.csv",1.34056341985637,210906,"210906_14",4,"Day5",470,"E44","A","MWM_150","9/17/2021",8.5,0.831,0.098,2.4,0.427,0.178,0,0,NA,0,0.038,1.108,6.1,0.366,0.06,0.763,4.5,0,0,NA,"HFD",NA,NA,"","XII","21","In House","210906-14","HFD","210906_14","APOE44","female",210906,"9/6/21",11,"10/2/20","28.2","11/16/17",13.67,14,"1.166666667","","210906-14:1","","","","","","13.67","HFD",11.26666667,"",59,"12 months"
"6158","210906_14_Probe_D5_T1_positions.csv",21.7198698739081,210906,"210906_14",1,"e_D5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6159","210906_14_Probe_D8_T1_positions.csv",20.7126980130966,210906,"210906_14",1,"e_D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6160","210906_15_Day1_T1_positions.csv",23.2953394839224,210906,"210906_15",1,"Day1",15,"E44","A","MWM_150","9/13/2021",60,9.96,0.166,21.9,3.685,0.168,0.5,0.039,0.083,17.6,3.165,0.18,20,3.071,0.154,NA,NA,40.7,7.044,0.173,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6161","210906_15_Day1_T2_positions.csv",20.8090525973575,210906,"210906_15",2,"Day1",39,"E44","A","MWM_150","9/13/2021",60,11.291,0.188,26.6,5.021,0.189,4.3,0.439,0.102,25.2,5.078,0.202,3.9,0.753,0.193,NA,NA,37.6,6.966,0.185,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6162","210906_15_Day1_T3_positions.csv",18.7543342811659,210906,"210906_15",3,"Day1",63,"E44","A","MWM_150","9/13/2021",60,11.027,0.184,10.9,2.523,0.232,24.9,4.392,0.176,16.7,2.805,0.168,7.5,1.307,0.173,NA,NA,33.8,5.853,0.173,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6163","210906_15_Day1_T4_positions.csv",16.0210526227423,210906,"210906_15",4,"Day1",87,"E44","A","MWM_150","9/13/2021",60,12.667,0.211,13.5,2.925,0.216,5.9,1.118,0.191,23,4.97,0.216,17.6,3.655,0.208,NA,NA,22,3.924,0.178,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6164","210906_15_Day2_T1_positions.csv",13.4965498758532,210906,"210906_15",1,"Day2",111,"E44","A","MWM_150","9/14/2021",36.7,6.934,0.189,4.7,1.069,0.226,3.2,0.869,0.269,15.7,2.919,0.186,13,2.077,0.16,6.817,32.7,9.2,1.627,0.177,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6165","210906_15_Day2_T2_positions.csv",2.47059333987699,210906,"210906_15",2,"Day2",135,"E44","A","MWM_150","9/14/2021",4.6,0.076,0.016,0,0,NA,0,0,NA,0,0,NA,4.6,0.076,0.016,NA,0.6,0,0,NA,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6166","210906_15_Day2_T3_positions.csv",8.60363379086069,210906,"210906_15",3,"Day2",159,"E44","A","MWM_150","9/14/2021",14.7,1.911,0.13,0,0,NA,0,0,NA,4.3,0.769,0.18,10.4,1.142,0.109,1.84,10.7,0,0,NA,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6167","210906_15_Day2_T4_positions.csv",8.19711222742245,210906,"210906_15",4,"Day2",183,"E44","A","MWM_150","9/14/2021",19.7,3.202,0.162,1.9,0.432,0.231,9,1.592,0.177,0.7,0.186,0.266,8.2,0.993,0.121,3.168,15.7,2.5,0.234,0.095,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6168","210906_15_Day3_T1_positions.csv",9.61118942814243,210906,"210906_15",1,"Day3",207,"E44","A","MWM_150","9/15/2021",24.6,4.581,0.186,6.6,1.42,0.214,3.2,0.666,0.207,5.6,1.361,0.242,9.1,1.134,0.125,4.543,20.5,1.8,0.365,0.199,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6169","210906_15_Day3_T2_positions.csv",7.84191097058934,210906,"210906_15",2,"Day3",231,"E44","A","MWM_150","9/15/2021",17.3,2.644,0.153,4.8,0.889,0.185,1.9,0.522,0.28,0,0,NA,10.6,1.232,0.117,2.644,13.2,2.8,0.371,0.131,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6170","210906_15_Day3_T3_positions.csv",3.16040376479298,210906,"210906_15",3,"Day3",255,"E44","A","MWM_150","9/15/2021",9.7,1.142,0.118,0,0,NA,0,0,NA,3.4,0.63,0.185,6.3,0.513,0.082,1.074,5.6,0,0,NA,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6171","210906_15_Day3_T4_positions.csv",2.83067380293704,210906,"210906_15",4,"Day3",279,"E44","A","MWM_150","9/15/2021",6.9,0.655,0.094,0,0,NA,0,0,NA,0,0,NA,6.9,0.655,0.094,0.581,2.9,0,0,NA,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6172","210906_15_Day4_T1_positions.csv",5.32704808646744,210906,"210906_15",1,"Day4",303,"E44","A","MWM_150","9/16/2021",11.1,1.383,0.124,0,0,NA,0,0,NA,3.3,0.635,0.19,7.8,0.748,0.096,1.35,7.1,0,0,NA,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6173","210906_15_Day4_T2_positions.csv",3.72793831872686,210906,"210906_15",2,"Day4",327,"E44","A","MWM_150","9/16/2021",7.3,0.653,0.089,0,0,NA,1.3,0.239,0.179,0,0,NA,6,0.415,0.069,0.616,3.3,0,0,NA,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6174","210906_15_Day4_T3_positions.csv",4.65028504112484,210906,"210906_15",3,"Day4",351,"E44","A","MWM_150","9/16/2021",6.4,0.534,0.084,1.1,0.226,0.203,0,0,NA,0.1,0.04,0.304,5.1,0.267,0.052,0.534,2.3,0,0,NA,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6175","210906_15_Day4_T4_positions.csv",1.57254077287489,210906,"210906_15",4,"Day4",375,"E44","A","MWM_150","9/16/2021",5.9,0.434,0.073,0,0,NA,0,0,NA,0,0,NA,5.9,0.434,0.073,0.397,1.9,0,0,NA,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6176","210906_15_Day5_T1_positions.csv",7.14412591230913,210906,"210906_15",1,"Day5",399,"E44","A","MWM_150","9/17/2021",11.1,1.198,0.108,0,0,NA,0.6,0.037,0.064,0,0,NA,10.5,1.162,0.111,1.165,7,0,0,NA,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6177","210906_15_Day5_T2_positions.csv",4.14196282128818,210906,"210906_15",2,"Day5",423,"E44","A","MWM_150","9/17/2021",6.4,0.449,0.07,0,0,NA,0,0,NA,0.9,0.162,0.186,5.6,0.287,0.051,0.449,2.4,0,0,NA,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6178","210906_15_Day5_T3_positions.csv",0.82174217001561,210906,"210906_15",3,"Day5",447,"E44","A","MWM_150","9/17/2021",5.9,0.42,0.072,0,0,NA,1,0.181,0.174,0,0,NA,4.8,0.239,0.05,0.42,1.8,0,0,NA,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6179","210906_15_Day5_T4_positions.csv",4.08205225398974,210906,"210906_15",4,"Day5",471,"E44","A","MWM_150","9/17/2021",11.1,1.341,0.121,2.1,0.47,0.224,0.2,0.052,0.223,0,0,NA,8.8,0.819,0.093,1.307,7.1,0,0,NA,"HFD",NA,NA,"","XII","22","In House","210906-15","HFD","210906_15","APOE44","female",210906,"9/6/21",11,"10/2/20","35.2","11/17/17",13.7,14,"1.166666667","","210906-15:1","","","","","","13.7","HFD",11.26666667,"",59,"12 months"
"6180","210906_15_Probe_D5_T1_positions.csv",19.6488961284464,210906,"210906_15",1,"e_D5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
