,Row,Winding_numbers,CohortID,AnimalID,Time,Stage,Test,Treatment.x,Code,Apparatus,Date,Duration,Distance,Mean.speed,NE...time,NE...distance,NE...average.speed,NW...time,NW...distance,NW...average.speed,SE...time,SE...distance,SE...average.speed,SW...time,SW...distance,SW...average.speed,Island...distance.to.first.entry,Island...latency.to.first.entry,Thigmitaxis...time,Thigmitaxis...distance,Thigmitaxis...average.speed,Diet.x,Genotype,Sex,QA,PumpGroup,NameGroup,Source,CIVM_ID,Treatment.y,OldBadeaID,Geno,Sex_other,IDStripped,TestDate,Age_Substracted,DOB,Weight,Perfusion,Age_Months,Age_Imaging,Age_Years,Age_Label,Specimens.ID,DWI,GRE,T1,T2,Notes,AgeExVivoMRI,Diet.y,Age_Handling,Unnamed..28,age,Age_inMonths,NormDist
5449,200331_4_Day4_T4_positions.csv,7.527526775,200331,200331_4,4,Day4,319,APOE22F,A,MWM_150,4/3/20,15.9,1.79,0.113,0,0,NA,0,0,NA,0.6,0.069,0.115,15.3,1.721,0.113,1.714,13.7,1.1,0.108,0.098,Control,APOE22,Female,,III,4,In House,200331-4,Control,14,APOE22,female,200331,3/31/20,16,11/23/18,27,5/28/16,18.17,18,1.51,TRUE,200331-4:1,N58606_m00-m48,N58607,88,25,18.17,18.17,Control,NA,,64,12 months,0.209908458
5450,200331_4_Day5_T1_positions.csv,2.436788866,200331,200331_4,1,Day5,340,APOE22F,A,MWM_150,4/4/20,5.6,0.745,0.133,0,0,NA,0,0,NA,2.1,0.334,0.16,3.5,0.41,0.116,0.675,3.6,0,0,NA,Control,APOE22,Female,,III,4,In House,200331-4,Control,14,APOE22,female,200331,3/31/20,16,11/23/18,27,5/28/16,18.17,18,1.51,TRUE,200331-4:1,N58606_m00-m48,N58607,88,25,18.17,18.17,Control,NA,,64,12 months,0.216772118
5451,200331_4_Day5_T2_positions.csv,3.590259866,200331,200331_4,2,Day5,361,APOE22F,A,MWM_150,4/4/20,8.3,1.131,0.136,0,0,NA,0,0,NA,3.4,0.54,0.158,4.9,0.591,0.122,1.059,6.2,0.9,0.162,0.186,Control,APOE22,Female,,III,4,In House,200331-4,Control,14,APOE22,female,200331,3/31/20,16,11/23/18,27,5/28/16,18.17,18,1.51,TRUE,200331-4:1,N58606_m00-m48,N58607,88,25,18.17,18.17,Control,NA,,64,12 months,0.246391279
5452,200331_4_Day5_T3_positions.csv,0.921777019,200331,200331_4,3,Day5,382,APOE22F,A,MWM_150,4/4/20,4.7,0.591,0.126,0,0,NA,1.9,0.373,0.201,0,0,NA,2.8,0.218,0.077,0.55,2.6,0.7,0.05,0.073,Control,APOE22,Female,,III,4,In House,200331-4,Control,14,APOE22,female,200331,3/31/20,16,11/23/18,27,5/28/16,18.17,18,1.51,TRUE,200331-4:1,N58606_m00-m48,N58607,88,25,18.17,18.17,Control,NA,,64,12 months,0.307527874
5453,200331_4_Day5_T4_positions.csv,2.778054482,200331,200331_4,4,Day5,403,APOE22F,A,MWM_150,4/4/20,6.9,0.98,0.143,0,0,NA,0,0,NA,2.3,0.484,0.214,4.6,0.496,0.108,0.942,4.7,0,0,NA,Control,APOE22,Female,,III,4,In House,200331-4,Control,14,APOE22,female,200331,3/31/20,16,11/23/18,27,5/28/16,18.17,18,1.51,TRUE,200331-4:1,N58606_m00-m48,N58607,88,25,18.17,18.17,Control,NA,,64,12 months,0.259392765
5454,200331_4_Probe_D5_T1_positions.csv,22.91163584,200331,200331_4,1,e_D5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5455,200331_4_Probe_D8_T1_positions.csv,18.1562076,200331,200331_4,1,e_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5456,200331_5_Day1_T1_positions.csv,20.47126539,200331,200331_5,1,Day1,5,APOE22F,A,MWM_150,3/31/20,60,9.011,0.15,7.4,1.162,0.158,13.7,2.097,0.153,26,4.071,0.157,12.9,1.682,0.13,NA,NA,44.7,6.507,0.146,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.419677175
5457,200331_5_Day1_T2_positions.csv,20.57705167,200331,200331_5,2,Day1,26,APOE22F,A,MWM_150,3/31/20,60,12.159,0.203,19.9,3.963,0.199,8.7,1.817,0.208,20,4.162,0.208,11.3,2.216,0.195,NA,NA,30.4,6.04,0.199,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.563515358
5458,200331_5_Day1_T3_positions.csv,20.93131055,200331,200331_5,3,Day1,47,APOE22F,A,MWM_150,3/31/20,60,11.641,0.194,12.6,2.514,0.199,16.2,3.119,0.193,11.4,2.56,0.225,19.8,3.449,0.174,NA,NA,23.9,4.372,0.183,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.530793633
5459,200331_5_Day1_T4_positions.csv,14.34760652,200331,200331_5,4,Day1,68,APOE22F,A,MWM_150,3/31/20,36.7,6.382,0.174,3.3,0.574,0.174,7.4,1.201,0.161,10.5,1.788,0.17,15.4,2.819,0.183,6.129,34.6,12.2,1.799,0.147,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.415830311
5460,200331_5_Day2_T1_positions.csv,19.54879726,200331,200331_5,1,Day2,89,APOE22F,A,MWM_150,4/1/20,60,11.728,0.195,20.7,3.845,0.186,6.9,1.335,0.193,22.8,4.619,0.203,9.6,1.929,0.2,NA,NA,22.1,4.179,0.189,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.570739
5461,200331_5_Day2_T2_positions.csv,21.54663815,200331,200331_5,2,Day2,110,APOE22F,A,MWM_150,4/1/20,60,10.001,0.167,7.3,1.114,0.152,18.5,2.692,0.146,17.7,3.541,0.2,16.5,2.654,0.161,NA,NA,29.2,3.832,0.131,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.443569455
5462,200331_5_Day2_T3_positions.csv,19.30179693,200331,200331_5,3,Day2,131,APOE22F,A,MWM_150,4/1/20,54.1,8.676,0.16,13.9,2.593,0.187,12.8,2.386,0.186,10.1,1.193,0.118,17.3,2.504,0.145,8.278,52,20.2,1.908,0.095,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.427351334
5463,200331_5_Day2_T4_positions.csv,17.49007148,200331,200331_5,4,Day2,152,APOE22F,A,MWM_150,4/1/20,47.5,7.89,0.166,1.3,0.111,0.086,18.5,3.179,0.172,5.5,0.608,0.11,22.2,3.991,0.18,7.856,45.4,19.5,2.754,0.141,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.426715495
5464,200331_5_Day3_T1_positions.csv,19.51618484,200331,200331_5,1,Day3,173,APOE22F,A,MWM_150,4/2/20,60,9.957,0.166,16,2.554,0.16,21.1,2.489,0.118,10.5,2.534,0.241,12.4,2.38,0.192,NA,NA,16.2,2.201,0.136,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.485324152
5465,200331_5_Day3_T2_positions.csv,19.76334437,200331,200331_5,2,Day3,194,APOE22F,A,MWM_150,4/2/20,60,11.501,0.192,21.1,3.125,0.148,11.7,2.657,0.226,12.3,2.277,0.185,14.9,3.442,0.231,NA,NA,4.2,0.328,0.078,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.55390884
5466,200331_5_Day3_T3_positions.csv,23.03516929,200331,200331_5,3,Day3,215,APOE22F,A,MWM_150,4/2/20,51.3,6.211,0.121,1.6,0.299,0.187,1.4,0.262,0.183,25.3,3.104,0.123,22.9,2.546,0.111,6.175,49.2,0,0,NA,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.258412992
5467,200331_5_Day3_T4_positions.csv,1.476690998,200331,200331_5,4,Day3,236,APOE22F,A,MWM_150,4/2/20,3.9,0.596,0.152,0,0,NA,0,0,NA,0,0,NA,3.9,0.596,0.152,0.29,1.9,0.7,0.091,0.136,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.240643665
5468,200331_5_Day4_T1_positions.csv,12.63807751,200331,200331_5,1,Day4,257,APOE22F,A,MWM_150,4/3/20,33,4.611,0.14,3.9,0.634,0.164,5.5,1.092,0.199,5.6,0.925,0.165,18,1.96,0.109,4.611,30.9,0,0,NA,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.338097506
5469,200331_5_Day4_T2_positions.csv,1.501917437,200331,200331_5,2,Day4,278,APOE22F,A,MWM_150,4/3/20,2.4,0.068,0.029,0,0,NA,0,0,NA,0,0,NA,2.4,0.068,0.029,0,0,0,0,NA,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.027179154
5470,200331_5_Day4_T3_positions.csv,7.824473976,200331,200331_5,3,Day4,299,APOE22F,A,MWM_150,4/3/20,18,2.501,0.139,0,0,NA,0,0,NA,14.3,1.784,0.125,3.7,0.717,0.192,2.214,16,3.1,0.29,0.095,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.283416327
5471,200331_5_Day4_T4_positions.csv,13.4713285,200331,200331_5,4,Day4,320,APOE22F,A,MWM_150,4/3/20,36.6,4.885,0.134,2.9,0.714,0.246,6.9,1.1,0.159,3.8,0.712,0.186,22.9,2.359,0.103,4.885,34.5,4,0.368,0.092,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.337564032
5472,200331_5_Day5_T1_positions.csv,2.307440772,200331,200331_5,1,Day5,341,APOE22F,A,MWM_150,4/4/20,9.3,1.391,0.15,0.8,0.201,0.251,2.2,0.522,0.241,1.3,0.223,0.172,5,0.445,0.088,1.356,7.3,0,0,NA,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.420566866
5473,200331_5_Day5_T2_positions.csv,2.075424862,200331,200331_5,2,Day5,362,APOE22F,A,MWM_150,4/4/20,5.6,0.882,0.157,0,0,NA,0,0,NA,0.7,0.104,0.151,4.9,0.777,0.157,0.533,3.6,0.5,0.098,0.211,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.286789644
5474,200331_5_Day5_T3_positions.csv,1.872172944,200331,200331_5,3,Day5,383,APOE22F,A,MWM_150,4/4/20,2.6,0.034,0.013,0,0,NA,0,0,NA,0,0,NA,2.6,0.034,0.013,0.034,0.5,0,0,NA,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.011837727
5475,200331_5_Day5_T4_positions.csv,4.23929761,200331,200331_5,4,Day5,404,APOE22F,A,MWM_150,4/4/20,13.1,2.234,0.17,2.2,0.513,0.23,1.5,0.391,0.261,3.1,0.733,0.239,6.3,0.598,0.094,2.197,11.1,0,0,NA,Control,APOE22,Female,,III,5,In House,200331-5,Control,15,APOE22,female,200331,3/31/20,16,11/23/18,25.9,5/28/16,18.17,18,1.51,TRUE,200331-5:1,N58604_m00-m48,N58605,96,25,18.17,18.17,Control,NA,,64,12 months,0.426393033
5476,200331_5_Probe_D5_T1_positions.csv,18.37508832,200331,200331_5,1,e_D5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5477,200331_5_Probe_D8_T1_positions.csv,17.84610325,200331,200331_5,1,e_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5478,200331_6_Day1_T1_positions.csv,19.68826945,200331,200331_6,1,Day1,6,APOE22F,A,MWM_150,3/31/20,60,9.8,0.163,4,0.641,0.16,11.9,2.141,0.18,8.3,1.274,0.153,35.7,5.744,0.161,NA,NA,49.8,7.847,0.158,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.473698393
5479,200331_6_Day1_T2_positions.csv,22.39103505,200331,200331_6,2,Day1,27,APOE22F,A,MWM_150,3/31/20,60,11.622,0.194,17,2.919,0.172,0,0,NA,34.6,6.786,0.196,8.4,1.917,0.228,NA,NA,29.4,5.001,0.17,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496857021
5480,200331_6_Day1_T3_positions.csv,25.08207379,200331,200331_6,3,Day1,48,APOE22F,A,MWM_150,3/31/20,60,10.942,0.182,27.2,5.214,0.192,29,5.069,0.175,2.4,0.41,0.173,1.5,0.249,0.17,NA,NA,48,8.499,0.177,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419521856
5481,200331_6_Day1_T4_positions.csv,27.58848416,200331,200331_6,4,Day1,69,APOE22F,A,MWM_150,3/31/20,60,9.039,0.151,0,0,NA,4.8,0.854,0.178,13.3,2.109,0.159,41.9,6.075,0.145,NA,NA,40.3,5.067,0.126,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31617626
5482,200331_6_Day2_T1_positions.csv,17.94068953,200331,200331_6,1,Day2,90,APOE22F,A,MWM_150,4/1/20,47.1,8.446,0.179,18.6,3.364,0.181,11.5,2.122,0.185,10.6,1.865,0.176,6.4,1.095,0.171,8.241,45,18.6,2.978,0.16,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445918296
5483,200331_6_Day2_T2_positions.csv,21.84792292,200331,200331_6,2,Day2,111,APOE22F,A,MWM_150,4/1/20,60,11.036,0.184,3.3,0.501,0.153,24.1,4.234,0.176,12.7,2.387,0.188,20,3.915,0.196,NA,NA,22.3,3.657,0.164,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483019837
5484,200331_6_Day2_T3_positions.csv,5.560705476,200331,200331_6,3,Day2,132,APOE22F,A,MWM_150,4/1/20,11.4,1.62,0.142,0,0,NA,0.4,0.05,0.137,6.1,0.816,0.135,5,0.754,0.152,1.357,9.3,1.3,0.154,0.122,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246924665
5485,200331_6_Day2_T4_positions.csv,25.9709753,200331,200331_6,4,Day2,153,APOE22F,A,MWM_150,4/1/20,60,9.344,0.156,10.8,1.863,0.173,31.2,4.627,0.148,0,0,NA,18.1,2.853,0.158,NA,NA,30.5,3.717,0.122,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3464465
5486,200331_6_Day3_T1_positions.csv,18.1618843,200331,200331_6,1,Day3,174,APOE22F,A,MWM_150,4/2/20,60,11.691,0.195,15.3,3.082,0.202,17,2.837,0.167,17,3.611,0.212,10.7,2.161,0.201,NA,NA,35,6.448,0.184,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.610117451
5487,200331_6_Day3_T2_positions.csv,20.8230984,200331,200331_6,2,Day3,195,APOE22F,A,MWM_150,4/2/20,49.3,8.099,0.164,18.6,2.775,0.149,10.8,2.136,0.198,13.6,2.532,0.186,6.3,0.656,0.104,8.063,47.2,21.1,3.069,0.145,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371120537
5488,200331_6_Day3_T3_positions.csv,19.01148684,200331,200331_6,3,Day3,216,APOE22F,A,MWM_150,4/2/20,46.9,7.417,0.158,13.2,2.264,0.172,4.7,0.679,0.146,18.1,2.894,0.16,11,1.579,0.144,7.213,44.9,13.7,1.443,0.106,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.370637128
5489,200331_6_Day3_T4_positions.csv,9.582705013,200331,200331_6,4,Day3,237,APOE22F,A,MWM_150,4/2/20,25.3,3.783,0.15,10.2,1.641,0.16,10.8,1.72,0.16,1,0.16,0.161,3.3,0.262,0.08,3.748,23.2,7,1.053,0.15,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357470041
5490,200331_6_Day4_T1_positions.csv,15.40670532,200331,200331_6,1,Day4,258,APOE22F,A,MWM_150,4/3/20,50.4,8.911,0.177,11.1,2.141,0.193,5.4,1.118,0.206,20.7,3.348,0.162,13.2,2.305,0.175,8.842,48.3,12,1.54,0.129,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543131593
5491,200331_6_Day4_T2_positions.csv,3.043267065,200331,200331_6,2,Day4,279,APOE22F,A,MWM_150,4/3/20,10.3,1.892,0.185,2.2,0.442,0.201,0,0,NA,2.3,0.496,0.216,5.8,0.954,0.166,1.583,8.2,0.3,0.039,0.147,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46793842
5492,200331_6_Day4_T3_positions.csv,20.11644177,200331,200331_6,3,Day4,300,APOE22F,A,MWM_150,4/3/20,60,10.103,0.168,24.4,4.237,0.173,10.5,1.861,0.177,21.4,3.455,0.162,3.7,0.55,0.15,NA,NA,4.9,0.691,0.14,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478442349
5493,200331_6_Day4_T4_positions.csv,0.943804661,200331,200331_6,4,Day4,321,APOE22F,A,MWM_150,4/3/20,2.4,0,0,0,0,NA,0,0,NA,0,0,NA,2.4,0,0,0,0,0,0,NA,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
5494,200331_6_Day5_T1_positions.csv,1.243318215,200331,200331_6,1,Day5,342,APOE22F,A,MWM_150,4/4/20,3.5,0.32,0.091,0,0,NA,0,0,NA,0,0,NA,3.5,0.32,0.091,0.249,1.5,0,0,NA,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142645835
5495,200331_6_Day5_T2_positions.csv,8.262171488,200331,200331_6,2,Day5,363,APOE22F,A,MWM_150,4/4/20,26.5,5.244,0.198,12.3,2.63,0.214,3.9,0.758,0.196,3.3,0.779,0.236,7.1,1.077,0.152,5.175,24.5,6.1,1.175,0.192,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566173927
5496,200331_6_Day5_T3_positions.csv,0.976144704,200331,200331_6,3,Day5,384,APOE22F,A,MWM_150,4/4/20,4.1,0.407,0.099,0,0,NA,1.4,0.231,0.166,0,0,NA,2.7,0.176,0.064,0.407,2.1,0,0,NA,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205956578
5497,200331_6_Day5_T4_positions.csv,1.175062746,200331,200331_6,4,Day5,405,APOE22F,A,MWM_150,4/4/20,3.5,0.364,0.103,0,0,NA,0,0,NA,0,0,NA,3.5,0.364,0.103,0.289,1.5,0,0,NA,Control,APOE22,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167351494
5498,200331_6_Probe_D5_T1_positions.csv,20.16651842,200331,200331_6,1,e_D5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5499,200331_6_Probe_D8_T1_positions.csv,20.99601747,200331,200331_6,1,e_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5500,200331_7_Day1_T1_positions.csv,21.26070943,200331,200331_7,1,Day1,7,APOE22F,A,MWM_150,3/31/20,60,10.117,0.169,13.9,2.314,0.166,19.9,3.466,0.174,12.1,2.222,0.184,14.1,2.115,0.15,NA,NA,53.3,8.977,0.169,Control,APOE22,Female,,III,6,In House,200331-7,Control,17,APOE22,female,200331,3/31/20,16,11/23/18,29.3,5/28/16,18.17,18,1.51,TRUE,200331-7:1,N58512_m00-m48,N58513,93,26,18.17,18.17,Control,NA,,64,12 months,0.454477879
5501,200331_7_Day1_T2_positions.csv,14.87435327,200331,200331_7,2,Day1,28,APOE22F,A,MWM_150,3/31/20,60,12.346,0.206,12.9,2.482,0.193,14.4,3.199,0.222,17.1,3.477,0.203,15.6,3.187,0.204,NA,NA,49.3,9.963,0.202,Control,APOE22,Female,,III,6,In House,200331-7,Control,17,APOE22,female,200331,3/31/20,16,11/23/18,29.3,5/28/16,18.17,18,1.51,TRUE,200331-7:1,N58512_m00-m48,N58513,93,26,18.17,18.17,Control,NA,,64,12 months,0.777732471
